title,price,url,source_page
Lavadora LG 22Kg Carga Frontal Silver,"$19,990.00",https://www.walmart.com.mx/ip/lavadora-lg-22kg-carga-frontal-silver/00880609613369?athbdg=L1300,walmart_page_9
Lavadora Una Tina Acros 22kg Gris ALF2253EG,"$4,399.00",https://www.walmart.com.mx/ip/lavadora-una-tina-acros-22kg-gris-alf2253eg/00750154562182?athbdg=L1300,walmart_page_9
Agua micelar Garnier skin active en aceite 400 ml,$175.00,https://www.walmart.com.mx/ip/agua-micelar-garnier-skin-active-en-aceite-400-ml/00360054174452?athbdg=L1504,walmart_page_9
Leche Condensada La Lechera Original Lata 375g,$26.00,https://www.walmart.com.mx/ip/leche-condensada-la-lechera-original-lata-375g/00750647510472?athbdg=L1300,walmart_page_9
Fibra Scrub Daddy Flex Texture 2 piezas,$149.00,https://www.walmart.com.mx/ip/fibra-scrub-daddy-flex-texture-2-piezas/00750227910599?athbdg=L1504,walmart_page_9
Sérum Nivea Skin glow glow instantáneo 30ml,$215.00,https://www.walmart.com.mx/ip/serum-nivea-skin-glow-glow-instantaneo-30ml/00400600018191?athbdg=L1504,walmart_page_9
Tequila 1800 Cristalino Añejo 700 ml,$714.50,https://www.walmart.com.mx/ip/tequila-1800-cristalino-anejo-700-ml/00750103501348,walmart_page_9
Tinte para cabello Palette Intensive Color Creme Kit Negro Azulado 1-1 50ml,$69.00,https://www.walmart.com.mx/ip/tinte-para-cabello-palette-intensive-color-creme-kit-negro-azulado-1-1-50ml/00770204555410?athbdg=L1504,walmart_page_9
Paleta para contorno Beauty Creations Snatchtural color corrector bronze fórmula cremosa de 15g,$294.00,https://www.walmart.com.mx/ip/paleta-para-contorno-beauty-creations-snatchtural-color-corrector-bronze-formula-cremosa-de-15g/00066761953454?athbdg=L1506,walmart_page_9
Creed Aventus 100 Ml Edp Spray Creed Creed 3508441001114,"$9,350.00",https://www.walmart.com.mx/ip/creed-aventus-100-ml-edp-spray-creed-creed-3508441001114/00350844100111?athbdg=L6000,walmart_page_9
Agua micelar Garnier skin active express aclara tono uniforme 400 ml,$104.00,https://www.walmart.com.mx/ip/agua-micelar-garnier-skin-active-express-aclara-tono-uniforme-400-ml/00750955284231?athbdg=L1300,walmart_page_9
